,order_id,customer_id,order_status,order_date,channel_id,billing_address_id,shipping_address_id,currency_x,shipping_amount,order_subtotal,order_discount,order_tax,order_total,created_at,payment_method,amount,currency_y,payment_status,paid_at,transaction_id
403,100351,240,shipped,2025-06-09 16:27:56,2,,377,ARS,0.0,81001.26,4050.06,16159.75,93110.95,2025-06-09 16:27:56,bank_transfer,93110.95,ARS,captured,2025-06-11 15:27:56,TX-200344
404,100352,195,pending,2025-06-21 03:21:48,2,,301,ARS,0.0,62949.67,6294.97,11897.49,68552.19,2025-06-21 03:21:48,,,,,,
405,100353,72,paid,2025-07-10 06:04:00,2,,112,ARS,0.0,84450.9,8445.09,15961.22,91967.03,2025-07-10 06:04:00,debit_card,91967.03,ARS,captured,2025-07-10 13:04:00,TX-200345
406,100354,61,delivered,2025-06-26 21:56:28,1,95.0,94,ARS,0.0,131225.19,6561.26,26179.43,150843.36,2025-06-26 21:56:28,bank_transfer,150843.36,ARS,captured,2025-06-27 20:56:28,TX-200346
407,100355,119,shipped,2025-08-30 04:00:01,2,,182,ARS,0.0,547595.93,51034.75,104277.85,600839.03,2025-08-30 04:00:01,bank_transfer,290991.8,ARS,captured,2025-08-30 22:00:01,TX-200347
408,100355,119,shipped,2025-08-30 04:00:01,2,,182,ARS,0.0,547595.93,51034.75,104277.85,600839.03,2025-08-30 04:00:01,gift_card,309847.23,ARS,captured,2025-08-31 02:46:01,TX-200348
409,100356,30,paid,2025-07-09 13:36:11,4,,47,ARS,0.0,144859.86,2897.2,29812.16,171774.82,2025-07-09 13:36:11,debit_card,171774.82,ARS,captured,2025-07-09 16:36:11,TX-200349
410,100357,167,paid,2025-06-19 00:35:46,3,,255,ARS,0.0,143601.58,13072.41,27411.13,157940.3,2025-06-19 00:35:46,debit_card,157940.3,ARS,captured,2025-06-21 12:35:46,TX-200350
411,100358,243,delivered,2025-06-13 10:45:21,2,383.0,382,ARS,0.0,262093.59,17073.3,51454.26,296474.55,2025-06-13 10:45:21,gift_card,296474.55,ARS,captured,2025-06-15 08:45:21,TX-200351
412,100359,160,paid,2025-06-07 18:49:23,3,244.0,243,ARS,0.0,83195.66,5823.7,16248.11,93620.08,2025-06-07 18:49:23,gift_card,57269.57,ARS,captured,2025-06-10 12:49:23,TX-200352
413,100359,160,paid,2025-06-07 18:49:23,3,244.0,243,ARS,0.0,83195.66,5823.7,16248.11,93620.08,2025-06-07 18:49:23,credit_card,36350.51,ARS,captured,2025-06-10 14:12:23,TX-200353
414,100360,183,delivered,2025-08-21 09:43:30,4,282.0,281,ARS,0.0,178029.06,5825.31,36162.79,208366.54,2025-08-21 09:43:30,debit_card,87756.51,ARS,captured,2025-08-22 14:43:30,TX-200354
415,100360,183,delivered,2025-08-21 09:43:30,4,282.0,281,ARS,0.0,178029.06,5825.31,36162.79,208366.54,2025-08-21 09:43:30,gift_card,120610.03,ARS,captured,2025-08-22 18:22:30,TX-200355
416,100361,208,shipped,2025-07-18 17:04:23,3,,324,ARS,0.0,804323.43,56225.49,157100.57,905198.5,2025-07-18 17:04:23,gift_card,905198.5,ARS,captured,2025-07-21 12:04:23,TX-200356
417,100362,232,delivered,2025-08-29 19:44:28,2,,366,ARS,0.0,495841.93,31924.55,97422.65,561340.03,2025-08-29 19:44:28,credit_card,561340.03,ARS,captured,2025-08-30 16:44:28,TX-200357
418,100363,206,paid,2025-08-16 11:54:39,2,,321,ARS,0.0,853204.85,26457.06,173617.04,1000364.83,2025-08-16 11:54:39,credit_card,1000364.83,ARS,captured,2025-08-17 07:54:39,TX-200358
419,100364,216,delivered,2025-08-29 13:00:25,3,337.0,336,ARS,0.0,124161.38,6208.07,24770.2,142723.51,2025-08-29 13:00:25,credit_card,99696.11,ARS,captured,2025-08-31 08:00:25,TX-200359
420,100364,216,delivered,2025-08-29 13:00:25,3,337.0,336,ARS,0.0,124161.38,6208.07,24770.2,142723.51,2025-08-29 13:00:25,gift_card,43027.4,ARS,captured,2025-08-31 08:05:25,TX-200360
421,100365,101,delivered,2025-08-28 17:12:32,3,157.0,156,ARS,0.0,807915.02,42189.77,160802.3,926527.55,2025-08-28 17:12:32,debit_card,926527.55,ARS,captured,2025-08-29 20:12:32,TX-200361
422,100366,151,delivered,2025-06-27 17:13:46,3,,231,ARS,1148.93,22495.1,1574.66,4393.29,26462.67,2025-06-27 17:13:46,mercado_pago,16842.13,ARS,captured,2025-06-28 02:13:46,TX-200362
423,100366,151,delivered,2025-06-27 17:13:46,3,,231,ARS,1148.93,22495.1,1574.66,4393.29,26462.67,2025-06-27 17:13:46,bank_transfer,9620.54,ARS,captured,2025-06-28 03:53:46,TX-200363
424,100367,125,pending,2025-06-18 08:44:20,3,191.0,190,ARS,0.0,601015.52,24300.87,121110.08,697824.73,2025-06-18 08:44:20,gift_card,128174.91,ARS,authorized,,TX-200364
425,100368,169,shipped,2025-08-07 21:29:56,3,258.0,257,ARS,0.0,518953.65,21572.98,104449.94,601830.61,2025-08-07 21:29:56,bank_transfer,601830.61,ARS,captured,2025-08-10 20:29:56,TX-200365
426,100369,172,paid,2025-06-01 19:19:25,3,263.0,262,ARS,0.0,216459.44,8691.3,43631.31,251399.45,2025-06-01 19:19:25,mercado_pago,83073.01,ARS,captured,2025-06-04 03:19:25,TX-200366
427,100369,172,paid,2025-06-01 19:19:25,3,263.0,262,ARS,0.0,216459.44,8691.3,43631.31,251399.45,2025-06-01 19:19:25,bank_transfer,168326.44,ARS,captured,2025-06-04 03:32:25,TX-200367
428,100370,197,shipped,2025-08-14 07:46:12,1,305.0,304,ARS,0.0,587329.07,48128.18,113232.19,652433.07,2025-08-14 07:46:12,mercado_pago,307818.05,ARS,captured,2025-08-15 09:46:12,TX-200368
429,100370,197,shipped,2025-08-14 07:46:12,1,305.0,304,ARS,0.0,587329.07,48128.18,113232.19,652433.07,2025-08-14 07:46:12,debit_card,344615.02,ARS,captured,2025-08-15 13:56:12,TX-200369
430,100371,40,delivered,2025-06-01 08:43:18,1,,61,ARS,4589.4,39001.57,0.0,8190.33,51781.3,2025-06-01 08:43:18,gift_card,31400.18,ARS,captured,2025-06-03 04:43:18,TX-200370
431,100371,40,delivered,2025-06-01 08:43:18,1,,61,ARS,4589.4,39001.57,0.0,8190.33,51781.3,2025-06-01 08:43:18,bank_transfer,20381.12,ARS,captured,2025-06-03 09:09:18,TX-200371
432,100372,134,shipped,2025-08-20 12:47:36,2,206.0,205,ARS,0.0,227638.12,15934.67,44457.72,256161.18,2025-08-20 12:47:36,bank_transfer,256161.18,ARS,captured,2025-08-21 02:47:36,TX-200372
433,100373,49,shipped,2025-06-03 13:33:49,1,74.0,73,ARS,0.0,364180.57,1328.9,76198.85,439050.53,2025-06-03 13:33:49,credit_card,439050.53,ARS,captured,2025-06-06 08:33:49,TX-200373
434,100374,67,canceled,2025-07-06 12:22:36,4,106.0,105,ARS,0.0,200774.66,6469.66,40804.05,235109.05,2025-07-06 12:22:36,,,,,,
435,100375,154,paid,2025-06-13 09:37:09,1,,235,ARS,0.0,231594.81,9826.75,46571.29,268339.36,2025-06-13 09:37:09,gift_card,268339.36,ARS,captured,2025-06-14 21:37:09,TX-200374
436,100376,240,delivered,2025-08-24 10:49:59,3,,377,ARS,5513.03,9732.78,486.64,1941.69,16700.86,2025-08-24 10:49:59,credit_card,7236.59,ARS,captured,2025-08-26 16:49:59,TX-200375
437,100376,240,delivered,2025-08-24 10:49:59,3,,377,ARS,5513.03,9732.78,486.64,1941.69,16700.86,2025-08-24 10:49:59,debit_card,9464.27,ARS,captured,2025-08-26 17:29:59,TX-200376
438,100377,121,delivered,2025-06-17 06:09:59,2,,185,ARS,0.0,261717.44,28556.45,48963.81,282124.8,2025-06-17 06:09:59,debit_card,282124.8,ARS,captured,2025-06-18 07:09:59,TX-200377
439,100378,49,delivered,2025-08-13 06:42:44,3,74.0,73,ARS,0.0,71035.34,8524.24,13127.33,75638.43,2025-08-13 06:42:44,debit_card,75638.43,ARS,captured,2025-08-13 12:42:44,TX-200378
440,100379,97,shipped,2025-06-26 23:07:17,3,151.0,150,ARS,0.0,551481.99,58349.57,103557.81,596690.23,2025-06-26 23:07:17,mercado_pago,596690.23,ARS,captured,2025-06-28 07:07:17,TX-200379
441,100380,117,paid,2025-06-29 16:21:36,3,180.0,179,ARS,0.0,250247.01,17517.29,48873.24,281602.96,2025-06-29 16:21:36,debit_card,281602.96,ARS,captured,2025-06-30 21:21:36,TX-200380
442,100381,99,canceled,2025-08-10 18:33:27,2,154.0,153,ARS,0.0,578464.83,45875.27,111843.81,644433.37,2025-08-10 18:33:27,,,,,,
443,100382,192,created,2025-08-12 03:54:00,4,,296,ARS,0.0,384461.39,37509.35,72859.93,419811.97,2025-08-12 03:54:00,,,,,,
444,100383,136,pending,2025-06-03 11:55:09,1,210.0,209,ARS,0.0,581000.04,22972.35,117185.82,675213.51,2025-06-03 11:55:09,,,,,,
445,100384,216,pending,2025-07-31 22:44:30,3,337.0,336,ARS,0.0,211462.4,9542.16,42403.25,244323.49,2025-07-31 22:44:30,,,,,,
446,100385,246,delivered,2025-06-14 20:34:36,1,,387,ARS,0.0,280734.18,7828.27,57310.24,330216.16,2025-06-14 20:34:36,credit_card,330216.16,ARS,captured,2025-06-17 17:34:36,TX-200381
447,100386,203,created,2025-08-28 10:05:17,2,,316,ARS,0.0,292656.3,384.34,61377.11,353649.07,2025-08-28 10:05:17,gift_card,200272.66,ARS,authorized,,TX-200382
448,100387,240,delivered,2025-08-11 05:58:54,3,,377,ARS,128.17,45882.0,4588.2,8671.7,50093.67,2025-08-11 05:58:54,debit_card,31505.19,ARS,captured,2025-08-12 17:58:54,TX-200383
449,100387,240,delivered,2025-08-11 05:58:54,3,,377,ARS,128.17,45882.0,4588.2,8671.7,50093.67,2025-08-11 05:58:54,credit_card,18588.48,ARS,captured,2025-08-12 19:34:54,TX-200384
450,100388,2,paid,2025-08-08 06:22:30,2,,3,ARS,0.0,449929.02,12432.44,91874.28,529370.86,2025-08-08 06:22:30,gift_card,529370.86,ARS,captured,2025-08-09 17:22:30,TX-200385
451,100389,85,paid,2025-08-16 19:24:01,4,129.0,128,ARS,0.0,113165.48,3034.89,23127.42,133258.02,2025-08-16 19:24:01,credit_card,133258.02,ARS,captured,2025-08-18 05:24:01,TX-200386
452,100390,120,delivered,2025-06-15 04:36:57,1,184.0,183,ARS,0.0,197894.16,23747.3,36570.84,210717.7,2025-06-15 04:36:57,credit_card,210717.7,ARS,captured,2025-06-18 01:36:57,TX-200387
453,100391,35,created,2025-08-02 07:28:29,2,,54,ARS,0.0,527747.16,30816.38,104355.46,601286.24,2025-08-02 07:28:29,,,,,,
454,100392,21,shipped,2025-08-27 10:03:36,3,32.0,31,ARS,0.0,167041.48,4192.03,34198.38,197047.83,2025-08-27 10:03:36,gift_card,197047.83,ARS,captured,2025-08-27 21:03:36,TX-200388
455,100393,193,paid,2025-06-11 19:52:15,3,298.0,297,ARS,0.0,281503.93,21914.24,54513.83,314103.52,2025-06-11 19:52:15,mercado_pago,197804.43,ARS,captured,2025-06-12 05:52:15,TX-200389
456,100393,193,paid,2025-06-11 19:52:15,3,298.0,297,ARS,0.0,281503.93,21914.24,54513.83,314103.52,2025-06-11 19:52:15,credit_card,116299.09,ARS,captured,2025-06-12 08:37:15,TX-200390
457,100394,120,created,2025-06-07 00:06:06,1,184.0,183,ARS,0.0,395472.02,30098.96,76728.34,442101.4,2025-06-07 00:06:06,credit_card,177802.99,ARS,authorized,,TX-200391
458,100395,59,paid,2025-06-07 13:19:59,3,92.0,91,ARS,0.0,869206.02,79468.63,165844.85,955582.24,2025-06-07 13:19:59,debit_card,955582.24,ARS,captured,2025-06-07 20:19:59,TX-200392
459,100396,159,delivered,2025-06-03 22:44:01,3,242.0,241,ARS,0.0,255388.1,0.0,53631.5,309019.6,2025-06-03 22:44:01,gift_card,309019.6,ARS,captured,2025-06-06 01:44:01,TX-200393
460,100397,17,delivered,2025-08-19 10:44:46,2,25.0,24,ARS,0.0,412265.35,35573.92,79105.2,455796.63,2025-08-19 10:44:46,debit_card,297078.42,ARS,captured,2025-08-20 07:44:46,TX-200394
461,100397,17,delivered,2025-08-19 10:44:46,2,25.0,24,ARS,0.0,412265.35,35573.92,79105.2,455796.63,2025-08-19 10:44:46,mercado_pago,158718.21,ARS,captured,2025-08-20 12:19:46,TX-200395
462,100398,95,shipped,2025-06-24 10:41:53,3,147.0,146,ARS,0.0,310203.67,13046.28,62403.05,359560.44,2025-06-24 10:41:53,mercado_pago,359560.44,ARS,captured,2025-06-26 15:41:53,TX-200396
463,100399,53,paid,2025-07-16 07:04:31,2,81.0,80,ARS,0.0,739301.85,8544.03,153459.14,884216.96,2025-07-16 07:04:31,bank_transfer,884216.96,ARS,captured,2025-07-16 20:04:31,TX-200397
464,100400,13,paid,2025-06-12 22:58:09,2,20.0,19,ARS,0.0,160693.88,4089.83,32886.85,189490.9,2025-06-12 22:58:09,credit_card,87669.63,ARS,captured,2025-06-14 03:58:09,TX-200398
465,100400,13,paid,2025-06-12 22:58:09,2,20.0,19,ARS,0.0,160693.88,4089.83,32886.85,189490.9,2025-06-12 22:58:09,gift_card,101821.27,ARS,captured,2025-06-14 04:45:09,TX-200399
