session_id,session_date,channel,customer_id,campaign_id
56041,2025-06-26,email,,9.0
56042,2025-07-15,affiliate,1863.0,12.0
56043,2025-06-02,organic_search,,
56044,2025-06-12,direct,,
56045,2025-07-08,direct,,
56046,2025-07-20,social,,6.0
56047,2025-06-16,organic_search,4022.0,
56048,2025-05-10,social,,
56049,2025-06-23,social,,6.0
56050,2025-06-19,direct,,
56051,2025-07-23,social,1623.0,
56052,2025-06-11,direct,1226.0,
56053,2025-07-20,social,,6.0
56054,2025-05-29,affiliate,,10.0
56055,2025-05-22,email,,
56056,2025-05-03,direct,746.0,
56057,2025-05-20,social,1240.0,
56058,2025-07-27,direct,,
56059,2025-06-24,paid_search,1805.0,
56060,2025-05-05,email,244.0,
56061,2025-06-11,direct,,
56062,2025-05-18,organic_search,,
56063,2025-05-03,affiliate,,
56064,2025-06-11,organic_search,,
56065,2025-05-12,direct,3530.0,
56066,2025-06-03,direct,1697.0,
56067,2025-07-14,email,,
56068,2025-07-28,direct,2987.0,
56069,2025-07-16,social,4488.0,6.0
56070,2025-05-14,paid_search,613.0,
56071,2025-05-24,organic_search,,
56072,2025-07-23,social,4060.0,
56073,2025-05-08,social,,
56074,2025-06-06,organic_search,,
56075,2025-06-05,organic_search,,
56076,2025-05-02,social,,
56077,2025-07-18,social,1568.0,6.0
56078,2025-06-23,social,,6.0
56079,2025-05-19,email,,
56080,2025-06-03,organic_search,,
56081,2025-06-25,paid_search,637.0,2.0
56082,2025-05-27,email,4824.0,8.0
56083,2025-07-13,organic_search,,
56084,2025-07-23,organic_search,2506.0,
56085,2025-05-20,affiliate,989.0,
56086,2025-06-16,paid_search,,2.0
56087,2025-05-07,paid_search,,
56088,2025-05-10,affiliate,160.0,
56089,2025-07-14,direct,,
56090,2025-07-22,social,,6.0
56091,2025-07-13,organic_search,,
56092,2025-05-08,organic_search,4132.0,
56093,2025-05-04,paid_search,472.0,
56094,2025-07-15,direct,,
56095,2025-05-28,social,209.0,
56096,2025-06-23,direct,,
56097,2025-07-25,direct,2816.0,
56098,2025-07-29,direct,4437.0,
56099,2025-05-09,paid_search,,
56100,2025-07-28,email,,
56101,2025-05-16,email,3048.0,
56102,2025-05-08,social,,
56103,2025-07-01,organic_search,856.0,
56104,2025-06-24,organic_search,,
56105,2025-06-14,organic_search,3265.0,
56106,2025-05-10,social,,
56107,2025-05-10,direct,,
56108,2025-05-25,paid_search,1503.0,1.0
56109,2025-07-22,paid_search,,
56110,2025-06-01,direct,,
56111,2025-06-01,organic_search,,
56112,2025-06-01,direct,567.0,
56113,2025-05-04,organic_search,,
56114,2025-05-27,paid_search,,3.0
56115,2025-06-12,paid_search,688.0,
56116,2025-06-14,organic_search,,
56117,2025-06-23,email,209.0,
56118,2025-07-19,paid_search,,
56119,2025-05-31,organic_search,,
56120,2025-05-07,direct,4787.0,
56121,2025-05-26,email,,8.0
56122,2025-05-24,paid_search,4984.0,1.0
56123,2025-07-13,social,,6.0
56124,2025-07-28,direct,3829.0,
56125,2025-06-27,organic_search,,
56126,2025-05-27,organic_search,,
56127,2025-07-10,organic_search,951.0,
56128,2025-06-17,social,,6.0
56129,2025-06-03,organic_search,,
56130,2025-06-16,direct,2343.0,
56131,2025-07-20,paid_search,280.0,
56132,2025-07-07,organic_search,808.0,
56133,2025-05-03,direct,,
56134,2025-05-23,paid_search,,
56135,2025-07-08,affiliate,,12.0
56136,2025-07-19,direct,431.0,
56137,2025-05-28,paid_search,,1.0
56138,2025-07-01,affiliate,,
56139,2025-06-03,direct,,
56140,2025-06-08,direct,,
56141,2025-07-04,social,3544.0,6.0
56142,2025-06-16,organic_search,,
56143,2025-05-26,direct,,
56144,2025-05-08,organic_search,,
56145,2025-07-13,direct,4718.0,
56146,2025-05-05,direct,4499.0,
56147,2025-07-19,paid_search,,
56148,2025-07-19,paid_search,,
56149,2025-05-08,social,3660.0,
56150,2025-06-13,organic_search,,
56151,2025-07-31,direct,699.0,
56152,2025-05-07,direct,2562.0,
56153,2025-07-06,social,,5.0
56154,2025-06-09,paid_search,,
56155,2025-05-01,paid_search,,
56156,2025-05-07,organic_search,,
56157,2025-05-23,email,4707.0,
56158,2025-05-20,organic_search,,
56159,2025-07-30,paid_search,,
56160,2025-07-16,direct,,
56161,2025-07-11,paid_search,1088.0,
56162,2025-06-06,direct,,
56163,2025-05-17,organic_search,918.0,
56164,2025-05-09,organic_search,,
56165,2025-06-24,social,,6.0
56166,2025-06-01,organic_search,,
56167,2025-05-16,social,1296.0,
56168,2025-07-06,social,,5.0
56169,2025-06-18,organic_search,,
56170,2025-07-27,organic_search,,
56171,2025-05-04,organic_search,,
56172,2025-06-04,organic_search,,
56173,2025-06-07,organic_search,4516.0,
56174,2025-07-06,organic_search,131.0,
56175,2025-06-13,social,1294.0,
56176,2025-05-06,organic_search,,
56177,2025-06-11,paid_search,4594.0,3.0
56178,2025-07-28,direct,1094.0,
56179,2025-06-11,direct,,
56180,2025-05-21,email,1793.0,
56181,2025-05-10,direct,,
56182,2025-06-25,direct,,
56183,2025-06-09,organic_search,,
56184,2025-07-06,email,,7.0
56185,2025-05-12,organic_search,,
56186,2025-07-12,affiliate,,12.0
56187,2025-06-03,social,,
56188,2025-06-13,direct,3596.0,
56189,2025-06-26,organic_search,2292.0,
56190,2025-06-04,direct,4370.0,
56191,2025-05-25,organic_search,,
56192,2025-07-01,paid_search,2283.0,2.0
56193,2025-07-04,social,2954.0,4.0
56194,2025-06-20,direct,,
56195,2025-06-01,organic_search,1072.0,
56196,2025-07-03,paid_search,,2.0
56197,2025-05-27,paid_search,,1.0
56198,2025-07-21,paid_search,,
56199,2025-07-11,organic_search,,
56200,2025-06-28,direct,,
56201,2025-07-19,paid_search,,
56202,2025-05-15,paid_search,,3.0
56203,2025-06-29,email,2742.0,
56204,2025-06-08,paid_search,3333.0,1.0
56205,2025-06-06,organic_search,2152.0,
56206,2025-06-26,direct,3279.0,
56207,2025-07-30,organic_search,,
56208,2025-07-07,social,,5.0
56209,2025-06-17,paid_search,,
56210,2025-07-04,social,2465.0,
56211,2025-07-07,social,,6.0
56212,2025-07-03,organic_search,,
56213,2025-06-03,email,,
56214,2025-07-01,organic_search,3033.0,
56215,2025-05-04,paid_search,4559.0,
56216,2025-06-03,paid_search,915.0,
56217,2025-05-04,direct,3426.0,
56218,2025-06-08,organic_search,,
56219,2025-06-19,organic_search,3316.0,
56220,2025-06-16,paid_search,,2.0
56221,2025-07-06,paid_search,3786.0,2.0
56222,2025-05-29,direct,1099.0,
56223,2025-07-10,affiliate,,12.0
56224,2025-06-10,direct,837.0,
56225,2025-07-02,direct,,
56226,2025-05-03,organic_search,2216.0,
56227,2025-05-11,organic_search,3156.0,
56228,2025-06-23,organic_search,1518.0,
56229,2025-06-30,organic_search,,
56230,2025-05-09,paid_search,4138.0,
56231,2025-06-19,email,,9.0
56232,2025-05-20,direct,1672.0,
56233,2025-05-11,direct,4314.0,
56234,2025-07-14,direct,1054.0,
56235,2025-06-17,email,,9.0
56236,2025-07-17,social,341.0,6.0
56237,2025-05-02,affiliate,,
56238,2025-07-27,direct,,
56239,2025-05-07,affiliate,852.0,
56240,2025-07-11,direct,,
56241,2025-07-02,paid_search,3205.0,2.0
56242,2025-05-28,organic_search,,
56243,2025-05-19,direct,,
56244,2025-06-02,organic_search,785.0,
56245,2025-05-08,paid_search,,
56246,2025-06-13,social,4789.0,4.0
56247,2025-05-25,direct,3406.0,
56248,2025-05-03,social,,
56249,2025-07-26,organic_search,,
56250,2025-06-30,social,304.0,5.0
56251,2025-07-23,paid_search,4700.0,
56252,2025-06-22,organic_search,,
56253,2025-07-01,direct,1819.0,
56254,2025-05-29,organic_search,,
56255,2025-06-26,email,,
56256,2025-05-08,social,,
56257,2025-05-13,organic_search,,
56258,2025-05-13,affiliate,,
56259,2025-05-16,social,269.0,
56260,2025-07-30,direct,,
56261,2025-05-29,direct,,
56262,2025-07-05,direct,4265.0,
56263,2025-05-27,paid_search,,3.0
56264,2025-07-20,paid_search,4307.0,
56265,2025-05-09,organic_search,2737.0,
56266,2025-05-28,direct,,
56267,2025-07-30,organic_search,,
56268,2025-05-19,paid_search,,3.0
56269,2025-06-11,paid_search,,1.0
56270,2025-06-10,organic_search,,
56271,2025-07-15,paid_search,,2.0
56272,2025-05-30,paid_search,,1.0
56273,2025-05-17,organic_search,,
56274,2025-05-01,paid_search,,
56275,2025-06-16,organic_search,,
56276,2025-05-14,paid_search,,3.0
56277,2025-06-08,organic_search,2796.0,
56278,2025-05-29,organic_search,,
56279,2025-07-22,organic_search,,
56280,2025-06-18,organic_search,,
56281,2025-06-08,paid_search,,3.0
56282,2025-07-20,direct,2218.0,
56283,2025-07-15,organic_search,1363.0,
56284,2025-06-19,paid_search,,2.0
56285,2025-06-29,organic_search,,
56286,2025-06-22,organic_search,2339.0,
56287,2025-06-23,organic_search,2891.0,
56288,2025-07-15,organic_search,,
56289,2025-06-29,organic_search,1815.0,
56290,2025-07-08,paid_search,,2.0
56291,2025-07-13,organic_search,,
56292,2025-06-02,paid_search,,3.0
56293,2025-05-10,paid_search,,
56294,2025-05-12,direct,835.0,
56295,2025-05-28,organic_search,145.0,
56296,2025-07-30,direct,,
56297,2025-07-26,email,,
56298,2025-05-24,organic_search,,
56299,2025-05-07,social,689.0,
56300,2025-05-10,paid_search,2519.0,3.0
56301,2025-07-08,social,,5.0
56302,2025-06-17,direct,,
56303,2025-05-05,paid_search,,
56304,2025-07-31,organic_search,1678.0,
56305,2025-07-08,organic_search,,
56306,2025-07-20,organic_search,2960.0,
56307,2025-05-11,direct,4802.0,
56308,2025-06-03,organic_search,,
56309,2025-05-03,direct,2134.0,
56310,2025-06-26,social,1942.0,5.0
56311,2025-06-30,paid_search,2469.0,2.0
56312,2025-07-01,direct,,
56313,2025-06-25,direct,,
56314,2025-07-05,organic_search,,
56315,2025-05-30,organic_search,4458.0,
56316,2025-07-04,social,,6.0
56317,2025-06-01,email,,8.0
56318,2025-05-25,organic_search,,
56319,2025-06-04,organic_search,2756.0,
56320,2025-05-25,paid_search,,3.0
56321,2025-07-22,direct,,
56322,2025-07-17,social,2632.0,
56323,2025-07-01,paid_search,,2.0
56324,2025-05-26,direct,,
56325,2025-06-29,social,,6.0
56326,2025-06-24,social,3670.0,5.0
56327,2025-06-13,organic_search,2066.0,
56328,2025-07-01,organic_search,342.0,
56329,2025-07-08,social,3716.0,6.0
56330,2025-05-17,paid_search,,1.0
56331,2025-06-12,organic_search,,
56332,2025-06-07,direct,,
56333,2025-05-09,paid_search,,
56334,2025-05-27,organic_search,,
56335,2025-07-13,paid_search,,2.0
56336,2025-05-03,social,,
56337,2025-05-20,social,,
56338,2025-05-27,organic_search,,
56339,2025-07-18,direct,,
56340,2025-07-11,social,,6.0
56341,2025-06-17,organic_search,,
56342,2025-07-29,paid_search,,
56343,2025-05-24,paid_search,,1.0
56344,2025-05-04,organic_search,,
56345,2025-05-04,paid_search,,
56346,2025-07-22,direct,,
56347,2025-05-08,email,,
56348,2025-05-30,direct,,
56349,2025-07-07,direct,,
56350,2025-06-04,organic_search,4329.0,
56351,2025-06-16,social,,4.0
56352,2025-06-27,paid_search,2943.0,2.0
56353,2025-06-06,paid_search,,
56354,2025-05-17,affiliate,,
56355,2025-05-25,direct,,
56356,2025-05-10,paid_search,,3.0
56357,2025-07-28,affiliate,,
56358,2025-06-03,paid_search,903.0,3.0
56359,2025-05-31,organic_search,,
56360,2025-06-06,organic_search,,
56361,2025-06-14,social,3713.0,
56362,2025-05-09,paid_search,,
56363,2025-05-04,direct,791.0,
56364,2025-07-29,organic_search,2395.0,
56365,2025-07-03,social,,4.0
56366,2025-07-06,direct,,
56367,2025-05-19,email,,
56368,2025-05-28,organic_search,795.0,
56369,2025-07-16,social,,
56370,2025-06-04,direct,,
56371,2025-07-02,paid_search,,
56372,2025-06-11,direct,,
56373,2025-06-12,email,,8.0
56374,2025-05-14,direct,,
56375,2025-05-10,social,1083.0,
56376,2025-06-19,direct,4873.0,
56377,2025-06-27,direct,3015.0,
56378,2025-06-25,direct,1762.0,
56379,2025-05-01,paid_search,,
56380,2025-06-13,direct,,
56381,2025-06-24,organic_search,,
56382,2025-06-03,organic_search,1220.0,
56383,2025-07-01,affiliate,,11.0
56384,2025-06-19,organic_search,2695.0,
56385,2025-05-05,direct,,
56386,2025-07-20,organic_search,2498.0,
56387,2025-07-28,direct,3054.0,
56388,2025-06-20,direct,,
56389,2025-06-20,direct,,
56390,2025-07-26,paid_search,,
56391,2025-07-14,social,,6.0
56392,2025-07-12,paid_search,2489.0,
56393,2025-07-27,email,,
56394,2025-05-06,direct,,
56395,2025-06-29,organic_search,,
56396,2025-05-26,organic_search,3370.0,
56397,2025-07-14,direct,,
56398,2025-06-23,direct,1608.0,
56399,2025-07-07,paid_search,,2.0
56400,2025-06-10,direct,1405.0,
56401,2025-06-30,paid_search,,2.0
56402,2025-06-12,email,,8.0
56403,2025-06-07,direct,,
56404,2025-06-19,email,2828.0,8.0
56405,2025-07-01,organic_search,,
56406,2025-07-23,direct,,
56407,2025-07-28,organic_search,632.0,
56408,2025-06-20,affiliate,2345.0,10.0
56409,2025-05-07,paid_search,,
56410,2025-06-02,organic_search,2575.0,
56411,2025-07-23,direct,3478.0,
56412,2025-05-27,paid_search,4771.0,1.0
56413,2025-06-08,social,,4.0
56414,2025-06-21,social,1250.0,
56415,2025-07-12,organic_search,,
56416,2025-06-11,organic_search,,
56417,2025-05-09,email,,
56418,2025-06-04,organic_search,4571.0,
56419,2025-06-23,email,,7.0
56420,2025-05-05,paid_search,,
56421,2025-07-06,email,,7.0
56422,2025-06-14,organic_search,,
56423,2025-05-24,organic_search,,
56424,2025-07-20,organic_search,,
56425,2025-06-20,direct,1505.0,
56426,2025-06-30,paid_search,,
56427,2025-07-11,direct,,
56428,2025-05-02,organic_search,,
56429,2025-05-10,direct,2570.0,
56430,2025-07-21,email,3900.0,
56431,2025-07-16,direct,2985.0,
56432,2025-05-19,direct,4767.0,
56433,2025-05-23,email,,
56434,2025-07-24,organic_search,,
56435,2025-05-13,direct,,
56436,2025-07-13,organic_search,,
56437,2025-06-29,affiliate,,12.0
56438,2025-07-23,affiliate,,
56439,2025-05-27,direct,,
56440,2025-06-21,direct,,
56441,2025-07-15,direct,4580.0,
56442,2025-07-19,paid_search,,
56443,2025-06-07,organic_search,,
56444,2025-06-24,organic_search,3729.0,
56445,2025-06-09,organic_search,3938.0,
56446,2025-06-07,direct,,
56447,2025-07-09,organic_search,,
56448,2025-07-25,social,1450.0,
56449,2025-07-15,direct,,
56450,2025-07-29,paid_search,,
56451,2025-07-19,organic_search,4513.0,
56452,2025-07-18,direct,,
56453,2025-06-26,organic_search,,
56454,2025-07-22,organic_search,,
56455,2025-06-09,paid_search,,1.0
56456,2025-05-12,social,1343.0,
56457,2025-05-16,paid_search,936.0,
56458,2025-07-28,organic_search,3549.0,
56459,2025-07-24,organic_search,,
56460,2025-05-26,paid_search,,1.0
56461,2025-05-10,direct,,
56462,2025-07-31,direct,3787.0,
56463,2025-07-26,email,,
56464,2025-07-15,organic_search,,
56465,2025-07-14,organic_search,595.0,
56466,2025-05-13,paid_search,,3.0
56467,2025-05-20,organic_search,,
56468,2025-07-05,paid_search,,2.0
56469,2025-05-27,direct,,
56470,2025-07-23,organic_search,,
56471,2025-06-25,email,,7.0
56472,2025-06-21,organic_search,,
56473,2025-05-08,organic_search,,
56474,2025-07-15,direct,,
56475,2025-05-21,organic_search,,
56476,2025-05-30,direct,683.0,
56477,2025-07-29,organic_search,,
56478,2025-07-22,paid_search,4028.0,
56479,2025-05-20,organic_search,,
56480,2025-05-17,organic_search,2421.0,
56481,2025-06-14,direct,1321.0,
56482,2025-07-28,affiliate,3920.0,
56483,2025-05-27,direct,827.0,
56484,2025-05-02,organic_search,,
56485,2025-07-22,direct,,
56486,2025-07-03,email,,
56487,2025-05-22,organic_search,4198.0,
56488,2025-05-17,paid_search,,3.0
56489,2025-05-25,paid_search,,1.0
56490,2025-06-03,paid_search,1652.0,
56491,2025-06-29,direct,,
56492,2025-06-18,affiliate,3174.0,
56493,2025-05-27,organic_search,,
56494,2025-07-30,paid_search,,
56495,2025-06-20,paid_search,1783.0,2.0
56496,2025-07-07,social,,6.0
56497,2025-05-02,organic_search,,
56498,2025-05-10,social,2687.0,
56499,2025-05-02,organic_search,,
56500,2025-05-07,paid_search,,
56501,2025-05-29,organic_search,,
56502,2025-07-11,direct,,
56503,2025-07-13,direct,,
56504,2025-07-15,direct,,
56505,2025-05-10,organic_search,,
56506,2025-05-09,social,,
56507,2025-06-11,organic_search,701.0,
56508,2025-05-07,organic_search,,
56509,2025-05-24,email,,
56510,2025-07-11,organic_search,,
56511,2025-07-07,email,409.0,9.0
56512,2025-07-11,email,,
56513,2025-07-24,direct,,
56514,2025-07-19,affiliate,1627.0,
56515,2025-05-07,direct,2580.0,
56516,2025-05-02,organic_search,1039.0,
56517,2025-07-05,direct,,
56518,2025-06-21,direct,,
56519,2025-07-11,organic_search,1787.0,
56520,2025-06-11,paid_search,,3.0
56521,2025-06-14,paid_search,,2.0
56522,2025-05-27,social,,
56523,2025-05-01,organic_search,,
56524,2025-06-09,organic_search,475.0,
56525,2025-06-23,organic_search,1289.0,
56526,2025-05-19,paid_search,1264.0,3.0
56527,2025-06-22,paid_search,,
56528,2025-07-20,organic_search,3994.0,
56529,2025-05-17,paid_search,,3.0
56530,2025-07-20,organic_search,,
56531,2025-05-07,email,362.0,
56532,2025-06-11,social,1987.0,4.0
56533,2025-07-22,organic_search,629.0,
56534,2025-06-17,paid_search,,2.0
56535,2025-07-28,organic_search,,
56536,2025-05-07,direct,3027.0,
56537,2025-05-23,direct,,
56538,2025-05-02,social,1410.0,
56539,2025-05-22,social,,
56540,2025-06-15,organic_search,,
56541,2025-06-08,direct,,
56542,2025-06-10,organic_search,,
56543,2025-05-21,direct,,
56544,2025-07-17,direct,3604.0,
56545,2025-06-01,paid_search,,1.0
56546,2025-07-31,direct,4053.0,
56547,2025-05-22,social,1841.0,
56548,2025-06-25,paid_search,,2.0
56549,2025-05-02,organic_search,,
56550,2025-06-22,email,,7.0
56551,2025-06-18,direct,,
56552,2025-07-30,paid_search,4289.0,
56553,2025-07-23,social,,
56554,2025-06-02,organic_search,,
56555,2025-06-26,organic_search,,
56556,2025-06-16,paid_search,1633.0,2.0
56557,2025-06-05,direct,,
56558,2025-06-07,direct,3688.0,
56559,2025-05-25,direct,4654.0,
56560,2025-07-13,direct,,
56561,2025-05-03,social,,
56562,2025-05-16,paid_search,,1.0
56563,2025-07-03,direct,,
56564,2025-07-16,paid_search,,2.0
56565,2025-05-22,social,,
56566,2025-06-26,paid_search,,2.0
56567,2025-07-30,organic_search,2161.0,
56568,2025-07-17,organic_search,,
56569,2025-06-04,organic_search,1425.0,
56570,2025-06-04,organic_search,,
56571,2025-07-18,organic_search,,
56572,2025-07-16,organic_search,4411.0,
56573,2025-06-21,social,1727.0,4.0
56574,2025-06-10,direct,,
56575,2025-05-16,social,,
56576,2025-05-01,social,,
56577,2025-06-05,organic_search,,
56578,2025-07-05,direct,,
56579,2025-06-14,paid_search,,2.0
56580,2025-07-27,organic_search,,
56581,2025-07-08,paid_search,,2.0
56582,2025-06-27,social,2033.0,6.0
56583,2025-06-28,direct,,
56584,2025-07-27,direct,,
56585,2025-07-31,email,,
56586,2025-06-04,social,693.0,4.0
56587,2025-06-18,social,,6.0
56588,2025-05-27,social,2782.0,
56589,2025-06-20,organic_search,,
56590,2025-05-27,direct,3419.0,
56591,2025-06-22,direct,,
56592,2025-05-08,paid_search,,
56593,2025-05-17,organic_search,1063.0,
56594,2025-05-01,email,,
56595,2025-06-01,affiliate,,10.0
56596,2025-06-09,organic_search,,
56597,2025-07-05,organic_search,,
56598,2025-05-03,organic_search,,
56599,2025-05-25,paid_search,,3.0
56600,2025-07-03,email,,
56601,2025-05-20,direct,,
56602,2025-05-24,direct,,
56603,2025-07-31,social,2082.0,
56604,2025-07-03,paid_search,3611.0,2.0
56605,2025-06-30,paid_search,2855.0,2.0
56606,2025-06-25,social,,5.0
56607,2025-06-18,affiliate,,
56608,2025-05-14,direct,,
56609,2025-07-10,affiliate,,12.0
56610,2025-07-28,email,,
56611,2025-05-24,organic_search,,
56612,2025-05-07,social,2730.0,
56613,2025-06-28,paid_search,,2.0
56614,2025-07-14,organic_search,,
56615,2025-07-04,direct,,
56616,2025-05-21,direct,,
56617,2025-05-13,email,3136.0,
56618,2025-06-07,organic_search,,
56619,2025-07-12,direct,,
56620,2025-06-27,email,4123.0,7.0
56621,2025-05-23,direct,,
56622,2025-07-07,direct,,
56623,2025-06-03,direct,,
56624,2025-06-28,direct,,
56625,2025-06-02,organic_search,3053.0,
56626,2025-07-13,paid_search,,2.0
56627,2025-07-15,direct,2179.0,
56628,2025-05-18,social,1004.0,
56629,2025-05-02,organic_search,,
56630,2025-05-16,organic_search,,
56631,2025-05-17,organic_search,,
56632,2025-07-13,organic_search,3916.0,
56633,2025-05-25,affiliate,,10.0
56634,2025-05-07,paid_search,4385.0,
56635,2025-06-18,direct,2815.0,
56636,2025-06-22,paid_search,,2.0
56637,2025-07-18,social,,6.0
56638,2025-07-23,direct,,
56639,2025-07-28,direct,3527.0,
56640,2025-06-16,organic_search,,
56641,2025-06-11,paid_search,,3.0
56642,2025-05-15,paid_search,,
56643,2025-07-11,paid_search,,2.0
56644,2025-07-05,organic_search,567.0,
56645,2025-05-26,direct,,
56646,2025-06-10,paid_search,4400.0,1.0
56647,2025-06-23,direct,,
56648,2025-07-20,email,1028.0,
56649,2025-05-15,organic_search,,
56650,2025-07-25,paid_search,,
56651,2025-07-04,direct,2950.0,
56652,2025-06-03,direct,938.0,
56653,2025-06-19,social,,4.0
56654,2025-07-18,paid_search,,
56655,2025-05-14,organic_search,3124.0,
56656,2025-05-11,organic_search,1646.0,
56657,2025-05-24,organic_search,,
56658,2025-05-23,affiliate,233.0,
56659,2025-06-01,social,,
56660,2025-05-18,organic_search,,
56661,2025-06-12,organic_search,417.0,
56662,2025-05-12,organic_search,2698.0,
56663,2025-06-14,organic_search,,
56664,2025-05-07,direct,,
56665,2025-07-23,direct,,
56666,2025-06-24,direct,,
56667,2025-07-29,affiliate,,
56668,2025-06-08,direct,4825.0,
56669,2025-05-09,social,1353.0,
56670,2025-06-28,organic_search,,
56671,2025-06-14,direct,,
56672,2025-06-25,direct,,
56673,2025-06-09,email,3448.0,8.0
56674,2025-07-26,social,1206.0,
56675,2025-07-26,organic_search,3072.0,
56676,2025-06-27,organic_search,1291.0,
56677,2025-06-09,organic_search,4362.0,
56678,2025-07-28,direct,,
56679,2025-06-03,affiliate,705.0,10.0
56680,2025-05-30,organic_search,,
56681,2025-07-07,direct,2551.0,
56682,2025-05-04,organic_search,3910.0,
56683,2025-07-26,direct,,
56684,2025-07-06,paid_search,,2.0
56685,2025-06-10,paid_search,,
56686,2025-06-16,paid_search,3693.0,2.0
56687,2025-06-06,direct,,
56688,2025-06-19,direct,1155.0,
56689,2025-07-19,social,4775.0,6.0
56690,2025-05-30,organic_search,,
56691,2025-07-29,organic_search,,
56692,2025-05-16,direct,2173.0,
56693,2025-07-31,organic_search,,
56694,2025-05-27,paid_search,,1.0
56695,2025-07-12,paid_search,,
56696,2025-05-22,email,3632.0,
56697,2025-07-03,direct,3416.0,
56698,2025-07-16,organic_search,,
56699,2025-06-28,organic_search,,
56700,2025-06-17,affiliate,292.0,10.0
56701,2025-05-07,organic_search,,
56702,2025-06-19,affiliate,2535.0,10.0
56703,2025-05-04,organic_search,,
56704,2025-05-08,paid_search,4886.0,
56705,2025-05-04,organic_search,3456.0,
56706,2025-05-09,direct,,
56707,2025-07-01,organic_search,,
56708,2025-06-21,social,,4.0
56709,2025-07-09,direct,,
56710,2025-07-08,direct,2010.0,
56711,2025-07-15,affiliate,,12.0
56712,2025-05-27,organic_search,915.0,
56713,2025-06-21,paid_search,3645.0,
56714,2025-05-04,direct,2373.0,
56715,2025-05-28,organic_search,,
56716,2025-06-24,direct,,
56717,2025-06-08,direct,,
56718,2025-05-20,direct,,
56719,2025-07-15,direct,,
56720,2025-05-17,paid_search,,1.0
56721,2025-07-03,organic_search,,
56722,2025-06-09,paid_search,,1.0
56723,2025-07-10,direct,2476.0,
56724,2025-06-16,organic_search,,
56725,2025-05-16,email,2374.0,
56726,2025-06-06,direct,,
56727,2025-07-14,direct,,
56728,2025-07-21,paid_search,,
56729,2025-05-01,social,557.0,
56730,2025-07-18,organic_search,4325.0,
56731,2025-07-25,paid_search,2405.0,
56732,2025-05-03,affiliate,,
56733,2025-06-21,organic_search,,
56734,2025-05-27,organic_search,,
56735,2025-07-02,paid_search,,2.0
56736,2025-05-18,organic_search,,
56737,2025-07-07,organic_search,,
56738,2025-06-07,direct,,
56739,2025-07-29,direct,,
56740,2025-07-31,organic_search,359.0,
56741,2025-07-01,paid_search,,2.0
56742,2025-06-23,email,,7.0
56743,2025-05-07,paid_search,,
56744,2025-05-06,paid_search,,
56745,2025-05-18,paid_search,,1.0
56746,2025-06-13,organic_search,3684.0,
56747,2025-07-13,direct,,
56748,2025-07-20,paid_search,,
56749,2025-05-23,organic_search,,
56750,2025-07-07,social,2902.0,6.0
56751,2025-05-27,social,,
56752,2025-05-19,paid_search,3290.0,3.0
56753,2025-06-12,paid_search,,1.0
56754,2025-06-24,organic_search,,
56755,2025-07-21,organic_search,,
56756,2025-07-10,organic_search,263.0,
56757,2025-06-02,direct,,
56758,2025-06-07,direct,,
56759,2025-07-05,social,544.0,6.0
56760,2025-06-25,direct,755.0,
56761,2025-05-20,social,,
56762,2025-05-09,affiliate,,
56763,2025-06-13,direct,,
56764,2025-06-29,organic_search,,
56765,2025-06-12,affiliate,,10.0
56766,2025-07-31,organic_search,,
56767,2025-06-19,direct,,
56768,2025-05-30,organic_search,,
56769,2025-05-24,social,1178.0,
56770,2025-05-14,organic_search,,
56771,2025-06-15,direct,,
56772,2025-07-16,direct,,
56773,2025-07-08,social,,5.0
56774,2025-05-13,direct,,
56775,2025-06-27,organic_search,,
56776,2025-07-15,direct,,
56777,2025-07-29,paid_search,,
56778,2025-07-16,paid_search,,2.0
56779,2025-07-13,paid_search,,
56780,2025-06-22,email,,7.0
56781,2025-05-28,paid_search,605.0,1.0
56782,2025-06-18,direct,4441.0,
56783,2025-06-08,organic_search,,
56784,2025-05-13,paid_search,,3.0
56785,2025-06-28,direct,2628.0,
56786,2025-05-18,paid_search,1599.0,1.0
56787,2025-06-24,paid_search,,
56788,2025-05-24,organic_search,326.0,
56789,2025-05-13,social,3604.0,
56790,2025-05-04,affiliate,,
56791,2025-07-29,social,4389.0,
56792,2025-05-10,organic_search,,
56793,2025-07-30,paid_search,,
56794,2025-06-21,direct,3980.0,
56795,2025-05-15,organic_search,174.0,
56796,2025-05-27,paid_search,,3.0
56797,2025-06-28,organic_search,,
56798,2025-07-22,paid_search,435.0,
56799,2025-06-23,social,2106.0,
56800,2025-05-27,direct,,
56801,2025-07-09,email,,9.0
56802,2025-05-17,organic_search,,
56803,2025-06-26,social,4293.0,
56804,2025-07-16,email,,
56805,2025-07-27,organic_search,,
56806,2025-05-25,organic_search,,
56807,2025-05-13,organic_search,736.0,
56808,2025-05-16,paid_search,,3.0
56809,2025-06-27,email,,9.0
56810,2025-07-07,email,3986.0,7.0
56811,2025-06-06,paid_search,1507.0,3.0
56812,2025-06-26,social,3296.0,4.0
56813,2025-05-27,paid_search,,3.0
56814,2025-07-25,direct,,
56815,2025-05-19,email,3302.0,
56816,2025-05-19,direct,,
56817,2025-06-23,affiliate,,11.0
56818,2025-07-22,email,,
56819,2025-05-24,organic_search,3769.0,
56820,2025-06-13,email,,
56821,2025-07-16,email,2841.0,
